textID,text,selected_text,sentiment,label
251aa82551,here are 4 free twitter tools will get you followers   http://short.to/511q   http://jijr.com/hulz   http://short.to/511r   http://2ve.org/xpg0/ ,Here are 4 FREE twitter tools will get you followers  http://short.to/511q http://jijr.com/hulz http://short.to/511r http://2ve.org/xPG0/,neutral,1
8e0a0ffbe1,just got home from work.... and is chugging down a big bottle of apple juice. ,just got home from work.... and is chugging down a big bottle of apple juice.,neutral,1
799f65f193, yes it does. please do not` go. if you die i will cry.. which normally leads to small animals getting harmed ,g harmed,negative,0
d06582e26d,writing report cards  soooo tired but what an amazing day. check it out on facebook soon! ,what an amazing day.,positive,2
dbe1d16b29, it was only once for my big brother...and i`m done now ,it was only once for my big brother...and I`m done now,neutral,1
7809dd704a,good news: finally finished my # workout that has been paused for 6 hours. bad news: my resistance band is torn ,good news: finally finished my #EASactive workout that has been paused for 6 hours. bad news: my resistance band is torn,neutral,1
97334eb7c0,"well good morning all, what a wonderful day in the neighborhood  thanks for all those that are now following another 60 this morning ","Well good morning all, What a wonderful day in the neighborhood  Thanks for all those that are now following another 60 this morning",positive,2
e1546f901a,fisk and mercy mercedes were amazing tonight.. as always ,were amazing tonight..,positive,2
2ece7f3810,  hope he is ok! ,hope,positive,2
ba309a37d1,can`t school just be done already? it hurts too much... seeing him every day ,it hurts too much...,positive,2
84ca20505a,"i waited, listening to wind blowing through the tumbleweed? are none of you old enough to know what to do when someone says ? ","I waited, listening to wind blowing through the tumbleweed? Are none of you old enough to know what to do when someone says 'Crackerack'?",neutral,1
de8c4c410d, hell yeah! ,Hell Yeah!,neutral,1
e33d5ceea2, him shirt at dinner? do you need to ask??  does it actually have ville on it? ,HIM shirt at dinner? Do you need to ask??  Does it actually have Ville on it?,neutral,1
394881b7d0, i know!! ,i know!!,neutral,1
52d8be9124, huh what the ****? smelly? noooo. i love alex vixen ,huh what the ****? Smelly? Noooo. I love alex Vixon,neutral,1
dabe649ee3,"went to a party last night. finding and i showed up in matching outfits ) great minds think alike ) anyway, happy birthday, ate lara ",GREAT,positive,2
2a5bb8d827," happy b-day! just woke up on this side of earth, so wishes are bit late ",Happy b-day!,positive,2
dbbbbe6059,"thank you for teaching me values and to be a better person each day  i love so much, you`re the best mum in the world ",thank,positive,2
894e188d01,happy mothers day.! ,HAPPY,positive,2
a91ca2ffae," *laughs* i`m glad that you have self confidence - it`s a wonderful trait to have  i`all applaud extra loud for it, okay? ",glad,positive,2
89d5b3f0b5,  thanks ,Thanks,positive,2
fe0abe1754,twittering after 2 days! ,twittering after 2 days!,neutral,1
1b6380b1b3,getting ready for week  its too nice today to be stuck inside working! ,Its too nice,positive,2
02c004bc2d,i am tres depressed ,depressed,negative,0
b4d5f1e13e,"felt like ****, behaved like my son; ate to compensate. pigged out on home-roasted sugar almonds. painful tum, threw up, still feel sick. ",sick.,negative,0
80481307d5,happy mothers day people. i love my mom a lot still ,Happy Mothers Day people. i love my mom a lot still,positive,2
05a0e60f99, i`m sorry to hear that. ,sorry,negative,0
e3cc598980," that`s awesome dude, yay for surprise celebrities!  i got to meet him a few years ago, he was soooo friendly. ",", he was soooo friendly.",positive,2
a2cf6cc397," it makes me happy to hear a girl talk, or tweet, about the nba. but... could you give my nuggets some love?! ",happy,positive,2
53e78f3f89,is getting the hang of twitter. ,Is getting the hang of Twitter.,neutral,1
ba83f744d8,you know your neck is jacked up when you are forced to pay for parking because you can`t turn you head to parallel park in the free spaces... ,You know your neck is jacked up when you are forced to pay for parking bc you can`t turn you head to parallel park in the free spaces...,negative,0
2dd0cddb70,i want it back now!:  http://bit.ly/pp1wz ,I want it BACK NOW!:,neutral,1
e3a1b65ef3,going to miss my roomie ... we will no longer be roomies starting tomorrow ,miss,negative,0
7ae37ef593,"bathing with two little angels, teyla and janice. ","bathing with two little angels, Keyla and Janice.",neutral,1
73fa7068a2," yep, finished, chocked full of spelling and grammatical errors, but i`m cleaning it up tomorrow and popping it up  hehe ",chocked,negative,0
f5b15be6f6, hahaha laughing out loud true that! i always remember my be but i can never remember what date or even day it is ,HAHAHHA lol true that! i always remember my BD but i can never remember what date or even day it is,neutral,1
68bda81bb9,"family is here,hanging with them ","Family is here,hanging with them",neutral,1
59e77db781,watching ellen love her!! then doing the dishes  and tanning ...it`s gorgeous out! ,.it`s gorgeous out!,positive,2
e3731b6ce8, what`s goin on hun?  i`m worried about you ,m worried,negative,0
b09362ee8e, i am not banished... but i am at work till 6 ,Im not bannished.,negative,0
c4f9792d55," morning! if i get to see it, i`all let you know. right now, i`m going to go see wolverine. ","Morning! If I get to see it, I`ll let you know. Right now, I`m going to go see Wolverine.",neutral,1
20d4300a14," red top tabloids, build them up, knock them down ","red top tabloids, build em up, knock em down",neutral,1
7b69f49c42,tonight in party w/ my girls (minus vita) ,tonight in party w/ my girls (minus vita),positive,2
519a5d3be7,  why not now you made me sad i thought you`d be jumping for joy ,why not now you made me sad I thought you`d be jumping for joy,neutral,1
aa97eca66f, simple my a#@ ,Simple my a#@,neutral,1
d3230b7cfd,"the pics i just uploaded are the baby pics of my cats. missy is now an adult and a pretty little kitty, but batty is in kitten heaven now ","The pics I just uploaded are the baby pics of my cats. Missy is now an adult and a pretty little kitty, but Batty is in kitten heaven now",neutral,1
294df18b9f," i saw the play of it here, it was amazing ",amazing,positive,2
e5e2d9d1f3, _ i am glad to break my twitter virginity with you two. ,glad,positive,2
b7a9ba95d0,dinner with the fam... i have missed them ,I have missed them,negative,0
6943d0f480,"_live that`s what i want. more the better. bound to be a few bad eggs though, but they will soon learn. ","_Live That`s what I want. More the better. Bound to be a few bad eggs though, but they will soon learn.",neutral,1
9e047ed52a,hell yeah kelly got a twitter. finally. ,Hell yeah Kellynn got a Twitter. Finally.,neutral,1
a54d3c2825," i know   it was worth a shot, though! ",as wort,positive,2
5b578d0b4c,"just opened a facebook account, i`m a little confused i don`t really get it. twitter seems much better ",better,positive,2
c4ab28566e,ship. i`m stuck. ,Ship. I`m stuck.,negative,0
162a2510d2,dustbin baby on at 11.30 cannot wait  x ,Cannot wait,positive,2
c25871ec9e," not going to dwell on it. it happened, it`s passed. just a shame as he was so supportive! such is life!  x ",shame,negative,0
ddd4dd7be4,it looks like the office to does get mob network... and it looks like man will not be televising the det/bal game today  #winters ,It looks like the office TV DOES get MLB Network... and it looks like MLBN will NOT be televising the DET/BAL game today  #wieters,neutral,1
d2af698d65,home empty handed.  no comics found today.  i shall now indulge in my cupcakes from magnolia bakery. ,Home empty handed.  No comics found today.  I shall now indulge in my cupcakes from Magnolia Bakery,neutral,1
1594011c6d,laying in bed today i learned work... oh the life. definitely pinched a nerve. ,Definitely pinched a nerve.,negative,0
bb61a7094b,today is a busy day. exhausting! ,exhausting!,negative,0
454ea2153b," i was going to go on sunday, but now i`ve got too much going on that weekend ","I was going to go on Sunday, but now I`ve got too much going on that weekend",neutral,1
b5dd587dd2, sorry to hear you are flight got cancelled  that blows!!! ,Sorry,negative,0
e5160216a5,oh my tooth is hurts oh  i am sad it very hurts ,im sad it very hurts,negative,0
ea3320d696,"before i get too distracted, i`d like to thank my new followers for taking the trouble to follow me! and to my others: feelin the love ","Before I get too distracted, I`d like to thank my new followers for taking the trouble to follow me! And to my others: feelin the love",positive,2
5680a0b488, you think you have bills ha!ii just finished paying mine that`s y i`m broke ,I`m broke,negative,0
ed6c2e4824, not sure it didn`t say it was 2 big. i just saw the pics of you on you are last birthday. you looked so pretty!! i miss you!! ,Not sure it didn`t say it was 2 big. I jst saw the pics of u on ur last bday. You looked so pretty!! I miss you!!,neutral,1
a8f2acd515,sore throat. planning the tet outing to maxwell though...good times ,sore throat. Planning the TET outing to Marwell though...good times,neutral,1
e9f7f78cfa,fly gig last night oh my god it was amazing did not sit down through the whole thing  fly did you see me and ma best mate we were in tutus ,it was amazin,positive,2
4c71b5fb91,2 days without sleep and now a migraine. i thought life post01 was meant to be relaxing ,now a migraine.,negative,0
be8544ffb1, there! ,There!,neutral,1
0404648e1c,?sucks!?.. ,?sucks!?..,negative,0
e136c0f2af, when is the sway sway winner announced? ,whens the sway sway winner announced?,neutral,1
032e865dc7, k will check it out... ,K will check it out...,neutral,1
d723ea3299," doing pretty well, up and wide awake ","doing pretty well,",positive,2
3d208b8e59,"i want to wake up early, and get a coffee tomorrow (today) !  it`s going to be a busy day! but have to keep writing.. book whoo! ","i want to wake up early, and get a coffee tomorrow (today) !  it`s going to be a busyy day! but have to keep writing.. booo whoo!",neutral,1
f1f5e8edfa,i miss daddy and mommy ,I Miss Daddy and Mommy,negative,0
51f4502988,"my dog is officially depressed that my brother`s dogs are gone. he doesn`t want to go outside and when we did, he play half-heartedly. ",officially depressed,negative,0
728c29215f,i just realized that i can`t forward text mugs with my iphone. ,I just realized that I can`t forward text msgs with my iPhone.,neutral,1
c9091836ce,"my frist post... off to find a new car for my parents, exciting! ",exciting!,positive,2
9668542b2a,argh noo! missed the killers on bossy!  that sucks! missed out on brandon. total failure! anyone know if it`s repeated? must investigate! ,That sucks!,negative,0
cd5d081760,seriously bored without anyone to talk to... but not tired enough for sleep ,bored,negative,0
061eb4c0de, i am lost. please help me find a good home. ,I am lost.,negative,0
c20cb786c4,"it`s a peter & gordon morning  -> and i, go to pieces and i want to hide / go to pieces and i almost die / ever... ?  http://blip.fm/~5yk38 ","It`s a Peter & Gordon morning  -> And I, go to pieces and I wanna hide / Go to pieces and I almost die / Ever... ? http://blip.fm/~5yk38",neutral,1
7733e8541a,ok so i`ve now got a bit of a bad back after lifting all drum hardware into my car   downer. ,bad,negative,0
58eda20efc, laugh my ass off... shake my head!  that one threw me off. ,LMAO... Smh!  that one threw me off,neutral,1
2f5c77dfb3, oh nice going! ,oh nice going!,positive,2
4646623c1d,is getting ready for work... working all weekend ,Is getting ready for work... Working all weekend,neutral,1
a97db072ed,going to celebrate mothers day with the family but going to start the partying tonite ,partying,positive,2
f3117413cc, i agree with you! ,i agree with you!,positive,2
59cb0c3a14, i only do computers. am hopeless at everything else ,Am hopeless at everything else,negative,0
322b61740c,"90 degrees, gross skies, and thunderstorms...perfect match for my mood  laughing out loud ",perfect ma,positive,2
